Episode,Time,UE x,UE y,UE SINR,BS TX Power,Beam Index,Action,Cumul. Reward,Done,Abort,Loss,Q
38.0,2.0,-126.229665647931,133.34973965379243,1.15,3.92,0.0,1.0,2.0,0.0,0.0,1.484937270482381,9.667181501785914
38.0,3.0,-126.50608535959934,133.3771738811071,-5.73,3.49,0.0,3.0,-3.0,0.0,1.0,1.484937270482381,9.667181501785914
39.0,1.0,-20.420202235677717,103.71860206862526,-35.37,3.11,1.0,2.0,-5.0,0.0,1.0,1.6567258834838867,9.670026890933514
40.0,1.0,-61.86614020577806,-128.72187047981066,6.15,3.56,2.0,3.0,0.0,0.0,0.0,1.6846129894256592,9.557156782597303
40.0,2.0,-62.05899154991698,-128.9217925968737,9.05,2.83,3.0,1.0,2.0,0.0,0.0,1.6846129894256592,9.557156782597303
40.0,3.0,-62.01497948973795,-128.64752369162565,1.32,2.25,0.0,1.0,4.0,0.0,0.0,1.6846129894256592,9.557156782597303
40.0,4.0,-61.755992030692816,-128.7479527207184,1.34,2.83,1.0,0.0,6.0,0.0,0.0,1.6846129894256592,9.557156782597303
40.0,5.0,-61.57664710143777,-128.53583037352774,9.66,3.56,2.0,0.0,8.0,0.0,0.0,1.6846129894256592,9.557156782597303
40.0,6.0,-61.52302872846005,-128.26327659185083,-7.83,4.48,3.0,0.0,3.0,0.0,1.0,1.6846129894256592,9.557156782597303
41.0,1.0,131.91236781473333,-116.30680533320772,7.9,26.78,0.0,1.0,2.0,0.0,0.0,2.111468732357025,9.45636148378253
41.0,2.0,131.63459305153785,-116.30551120846387,-147.58,21.27,1.0,1.0,-3.0,0.0,1.0,2.111468732357025,9.45636148378253
42.0,1.0,106.23981549743527,124.09040958938364,-6.42,15.54,0.0,0.0,-5.0,0.0,1.0,1.093259334564209,9.74246908724308
43.0,1.0,-71.4925304295863,47.77626694889512,17.18,2.41,0.0,1.0,7.0,0.0,0.0,1.7851757492337907,9.737887280594025
43.0,2.0,-71.61858223832074,48.02379762445259,1.02,1.91,1.0,1.0,9.0,0.0,0.0,1.7851757492337907,9.737887280594025
43.0,3.0,-71.4824405111832,47.781669716190926,7.03,1.52,2.0,1.0,11.0,0.0,0.0,1.7851757492337907,9.737887280594025
