Episode,Time,UE x,UE y,UE SINR,BS TX Power,Beam Index,Action,Cumul. Reward,Done,Abort,Loss,Q
44.0,7.0,-60.53596597464497,44.92018887113417,17.96,27.13,3.0,0,42.0,0.0,0.0,103.89302486843533,6.578609529468748
44.0,8.0,-60.25972104953937,44.891047231156904,24.56,24.18,3.0,3,42.0,0.0,0.0,103.89302486843533,6.578609529468748
44.0,9.0,-60.19246972666388,44.62153331055417,38.5,30.44,0.0,0,37.0,0.0,1.0,103.89302486843533,6.578609529468748
45.0,1.0,-107.25950377502359,-50.01801040605995,7.43,6.61,3.0,1.0,2.0,0.0,0.0,93.09289789199829,6.839416099712253
45.0,2.0,-107.08059652382636,-49.80551878435168,5.15,5.25,0.0,tensor(1),4.0,0.0,0.0,93.09289789199829,6.839416099712253
45.0,3.0,-106.82816468850245,-49.689593539723234,16.37,5.89,0.0,2,4.0,0.0,0.0,93.09289789199829,6.839416099712253
45.0,4.0,-107.03579157190137,-49.50506286173929,16.6,7.42,1.0,0,11.0,0.0,0.0,93.09289789199829,6.839416099712253
45.0,5.0,-106.9304324382151,-49.76208415808657,2.07,5.89,2.0,tensor(1),13.0,0.0,0.0,93.09289789199829,6.839416099712253
45.0,6.0,-107.12629690447027,-49.959055233845795,4.51,5.25,2.0,3,13.0,0.0,0.0,93.09289789199829,6.839416099712253
45.0,7.0,-107.21995460226043,-49.697542845091824,2.07,4.68,2.0,3,13.0,0.0,0.0,93.09289789199829,6.839416099712253
45.0,8.0,-107.04170828574097,-49.484496501601946,-4.63,3.72,3.0,tensor(1),8.0,0.0,1.0,93.09289789199829,6.839416099712253
46.0,1.0,140.36068186991812,109.15918188761675,8.46,5.07,2.0,1.0,2.0,0.0,0.0,85.54428354899089,6.877291712909937
46.0,2.0,140.63510396978901,109.11613534385756,4.47,6.38,3.0,0.0,4.0,0.0,0.0,85.54428354899089,6.877291712909937
46.0,3.0,140.75269144435276,109.36779717976616,-4.68,5.69,3.0,3.0,-1.0,0.0,1.0,85.54428354899089,6.877291712909937
47.0,1.0,123.48866181343624,-125.59908755544306,19.04,29.22,2.0,3.0,0.0,0.0,0.0,83.23878351847331,7.044376784314712
47.0,2.0,123.21756915810741,-125.53851308842994,11.9,23.21,3.0,tensor(1),2.0,0.0,0.0,83.23878351847331,7.044376784314712
47.0,3.0,122.94847750888468,-125.60743462458338,16.39,18.44,0.0,tensor(1),9.0,0.0,0.0,83.23878351847331,7.044376784314712
47.0,4.0,122.89330917284748,-125.87967890556288,7.88,23.21,1.0,0,11.0,0.0,0.0,83.23878351847331,7.044376784314712
