Episode,Time,UE x,UE y,UE SINR,BS TX Power,Beam Index,Action,Cumul. Reward,Done,Abort,Loss,Q
546.0,2.0,93.51377519895556,18.898326214238732,19.3,18.44,3.0,1.0,19.0,0.0,0.0,1.6281951069831848,20.487397082149982
546.0,3.0,93.59790998109959,18.633596479866604,20.23,14.65,0.0,1.0,36.0,0.0,0.0,1.6281951069831848,20.487397082149982
546.0,4.0,93.86072517946477,18.543659472269994,-14.54,11.64,1.0,1.0,31.0,0.0,1.0,1.6281951069831848,20.487397082149982
547.0,1.0,83.49625108074905,-10.071314619947575,-1.03,19.43,0.0,2.0,0.0,0.0,0.0,1.5641822695732117,20.70584517121315
547.0,2.0,83.22000372995747,-10.100433256725383,12.35,15.43,1.0,1.0,17.0,0.0,0.0,1.5641822695732117,20.70584517121315
547.0,3.0,83.4683544168,-10.224861670570482,19.22,12.26,2.0,1.0,34.0,0.0,0.0,1.5641822695732117,20.70584517121315
547.0,4.0,83.2282434890278,-10.364529978326877,26.36,9.74,3.0,1.0,51.0,0.0,0.0,1.5641822695732117,20.70584517121315
547.0,5.0,83.32297873707911,-10.103406010442239,-9.03,7.74,0.0,1.0,46.0,0.0,1.0,1.5641822695732117,20.70584517121315
548.0,1.0,96.7777916104027,-60.15109103683304,3.9,13.03,1.0,0.0,2.0,0.0,0.0,1.9029561281204224,20.723319575190544
548.0,2.0,96.70925635015135,-59.88190074739183,-6.0,10.35,2.0,1.0,-3.0,0.0,1.0,1.9029561281204224,20.723319575190544
549.0,1.0,77.30801421528417,-33.1471321386549,-6.13,28.48,2.0,3.0,-5.0,0.0,1.0,1.9055912494659424,20.78811490535736
550.0,1.0,56.23751026898864,-1.047578116268831,30.99,32.83,3.0,0.0,17.0,0.0,0.0,1.754681408405304,20.732473842799664
550.0,2.0,56.09966717875145,-0.8064147353400033,6.23,26.08,0.0,1.0,19.0,0.0,0.0,1.754681408405304,20.732473842799664
550.0,3.0,55.97622751615018,-0.5575711227556222,23.78,20.72,1.0,1.0,36.0,0.0,0.0,1.754681408405304,20.732473842799664
550.0,4.0,56.043202666289865,-0.8271538059734564,-7.11,16.46,2.0,1.0,31.0,0.0,1.0,1.754681408405304,20.732473842799664
551.0,1.0,-35.53824413182927,12.291787127126115,-23.66,49.12,2.0,0.0,-5.0,0.0,1.0,2.188934803009033,20.464491188526154
552.0,1.0,134.66468486975265,116.5586150623634,-2.86,4.05,2.0,0.0,2.0,0.0,0.0,1.7004364728927612,20.576167821884155
552.0,2.0,134.67443033895398,116.28100829072912,-160.48,3.22,3.0,1.0,-3.0,0.0,1.0,1.7004364728927612,20.576167821884155
553.0,1.0,109.23153740501702,33.36278827842292,18.94,32.86,0.0,3.0,0.0,0.0,0.0,2.1521909634272256,20.289360428849857
553.0,2.0,109.48926556377566,33.466406278838114,16.5,29.29,0.0,3.0,0.0,0.0,0.0,2.1521909634272256,20.289360428849857
553.0,3.0,109.69148315266094,33.27596326748673,-163.34,26.1,0.0,3.0,-5.0,0.0,1.0,2.1521909634272256,20.289360428849857
554.0,1.0,80.66709751460529,103.10159717359394,-15.1,25.57,3.0,3.0,-5.0,0.0,1.0,1.1188898086547852,20.353388637304306
555.0,1.0,-25.150613658344607,131.26890743268675,8.57,21.36,1.0,2.0,0.0,0.0,0.0,1.6684037446975708,20.275822516530752
555.0,2.0,-25.035901770705202,131.5218929592715,16.53,19.04,1.0,3.0,0.0,0.0,0.0,1.6684037446975708,20.275822516530752
555.0,3.0,-25.30576410900314,131.4560536686045,13.64,16.97,1.0,3.0,0.0,0.0,0.0,1.6684037446975708,20.275822516530752
555.0,4.0,-25.22992270483982,131.72327749845823,-155.74,13.48,2.0,1.0,-5.0,0.0,1.0,1.6684037446975708,20.275822516530752
556.0,1.0,3.5934519891280066,-50.97261430894816,13.65,2.09,2.0,3.0,0.0,0.0,0.0,1.9762900471687317,20.163233876228333
556.0,2.0,3.665347278667985,-51.240926740954436,-6.26,1.66,3.0,1.0,-5.0,0.0,1.0,1.9762900471687317,20.163233876228333
557.0,1.0,-45.014758637150486,42.72117792526449,18.17,26.69,0.0,3.0,0.0,0.0,0.0,1.684534917275111,20.349191183845203
557.0,2.0,-44.73712441797854,42.71224852595971,0.52,21.2,1.0,1.0,2.0,0.0,0.0,1.684534917275111,20.349191183845203
557.0,3.0,-44.99670886312221,42.81112425435963,0.19,16.84,2.0,1.0,4.0,0.0,0.0,1.684534917275111,20.349191183845203
557.0,4.0,-45.27161071444304,42.850992361507295,21.24,13.38,3.0,1.0,21.0,0.0,0.0,1.684534917275111,20.349191183845203
557.0,5.0,-44.99419051993954,42.83690231151444,26.4,10.63,0.0,1.0,38.0,0.0,0.0,1.684534917275111,20.349191183845203
557.0,6.0,-45.16972306040065,42.62161454812221,22.15,8.44,1.0,1.0,55.0,0.0,0.0,1.684534917275111,20.349191183845203
557.0,7.0,-45.431796086420064,42.7136918138298,30.28,6.7,2.0,1.0,72.0,0.0,0.0,1.684534917275111,20.349191183845203
557.0,8.0,-45.654974101958615,42.87907641773063,8.9,5.32,3.0,1.0,74.0,0.0,0.0,1.684534917275111,20.349191183845203
557.0,9.0,-45.81410438011708,43.10675612345859,13.54,4.23,0.0,1.0,91.0,0.0,0.0,1.684534917275111,20.349191183845203
557.0,10.0,-45.72333714262359,42.84422650146335,18.96,3.36,1.0,1.0,108.0,0.0,0.0,1.684534917275111,20.349191183845203
557.0,11.0,-45.655250394541184,43.11353058342782,9.76,2.67,2.0,1.0,110.0,0.0,0.0,1.684534917275111,20.349191183845203
557.0,12.0,-45.93160413964617,43.14162153203424,-154.21,2.12,3.0,1.0,105.0,0.0,1.0,1.684534917275111,20.349191183845203
558.0,1.0,-70.00746472954431,80.40890876410727,2.98,10.91,2.0,1.0,2.0,0.0,0.0,1.9090824127197266,20.662956911325455
558.0,2.0,-70.00218489184172,80.68663635931702,5.58,8.67,3.0,1.0,4.0,0.0,0.0,1.9090824127197266,20.662956911325455
558.0,3.0,-69.7246264891539,80.67559883583806,11.02,6.89,0.0,1.0,6.0,0.0,0.0,1.9090824127197266,20.662956911325455
558.0,4.0,-69.89595063545535,80.89425045536383,15.85,5.47,1.0,1.0,23.0,0.0,0.0,1.9090824127197266,20.662956911325455
558.0,5.0,-69.66659883406784,81.05096116025494,-186.25,4.34,2.0,1.0,18.0,0.0,1.0,1.9090824127197266,20.662956911325455
559.0,1.0,80.49628574173714,136.17978912488726,6.13,33.21,3.0,0.0,2.0,0.0,0.0,0.7540932148694992,20.876467883586884
559.0,2.0,80.50458359723812,135.90213531270157,-14.66,26.38,0.0,1.0,-3.0,0.0,1.0,0.7540932148694992,20.876467883586884
560.0,1.0,-23.140699323199417,15.669298656079286,34.89,22.84,1.0,1.0,17.0,0.0,0.0,1.6750500996907551,20.795786947011948
560.0,2.0,-22.865995577121613,15.628087665822065,20.58,18.14,2.0,1.0,34.0,0.0,0.0,1.6750500996907551,20.795786947011948
560.0,3.0,-22.625601137619046,15.48890789975168,37.97,14.41,3.0,1.0,29.0,0.0,1.0,1.6750500996907551,20.795786947011948
561.0,1.0,-11.27596075555357,-45.15873836678386,33.4,35.69,1.0,0.0,17.0,0.0,0.0,2.1170910596847534,20.703379124403
561.0,2.0,-11.072266651186299,-45.34760129504977,-143.76,28.35,2.0,1.0,12.0,0.0,1.0,2.1170910596847534,20.703379124403
562.0,1.0,-79.27427677744828,88.91329465146087,10.57,27.21,1.0,3.0,0.0,0.0,0.0,1.789560854434967,20.6447384506464
562.0,2.0,-79.0150067855671,89.01299201921496,20.69,21.61,2.0,1.0,17.0,0.0,0.0,1.789560854434967,20.6447384506464
562.0,3.0,-79.28455374230384,88.94587322943805,25.14,17.17,3.0,1.0,34.0,0.0,0.0,1.789560854434967,20.6447384506464
562.0,4.0,-79.56158338015166,88.92549987475444,-21.41,13.64,0.0,1.0,29.0,0.0,1.0,1.789560854434967,20.6447384506464
563.0,1.0,-14.414844795875183,-60.99278829467708,20.09,12.57,1.0,2.0,0.0,0.0,0.0,1.923986023122614,20.1121977892789
563.0,2.0,-14.152650345464103,-61.08451922730502,22.84,9.98,2.0,1.0,17.0,0.0,0.0,1.923986023122614,20.1121977892789
563.0,3.0,-14.409789590178121,-60.979448286245834,22.3,7.93,3.0,1.0,34.0,0.0,0.0,1.923986023122614,20.1121977892789
563.0,4.0,-14.152874824978232,-61.085066926880174,14.64,6.3,0.0,1.0,51.0,0.0,0.0,1.923986023122614,20.1121977892789
563.0,5.0,-13.893116196254406,-60.98664970973461,18.31,5.0,1.0,1.0,68.0,0.0,0.0,1.923986023122614,20.1121977892789
563.0,6.0,-14.068029128205714,-61.20244118329961,9.65,3.97,2.0,1.0,70.0,0.0,0.0,1.923986023122614,20.1121977892789
563.0,7.0,-14.158608377156918,-60.939846641302644,25.78,3.15,3.0,1.0,87.0,0.0,0.0,1.923986023122614,20.1121977892789
563.0,8.0,-14.244429493317247,-61.204034509775354,11.13,2.5,0.0,1.0,89.0,0.0,0.0,1.923986023122614,20.1121977892789
563.0,9.0,-14.514622096914442,-61.139563967753986,25.03,1.99,1.0,1.0,106.0,0.0,0.0,1.923986023122614,20.1121977892789
563.0,10.0,-14.640879482693284,-61.38698984829895,12.91,1.58,2.0,1.0,123.0,0.0,0.0,1.923986023122614,20.1121977892789
563.0,11.0,-14.378974387849143,-61.29443599845011,-146.55,1.26,3.0,1.0,118.0,0.0,1.0,1.923986023122614,20.1121977892789
564.0,1.0,56.26857437412345,52.610244071420176,22.85,27.67,3.0,1.0,17.0,0.0,0.0,1.9326067715883255,19.60222984664142
564.0,2.0,56.48573023110792,52.78346020116709,16.51,21.98,0.0,1.0,34.0,0.0,0.0,1.9326067715883255,19.60222984664142
564.0,3.0,56.50373883806529,53.06065360639639,12.64,17.46,1.0,1.0,51.0,0.0,0.0,1.9326067715883255,19.60222984664142
564.0,4.0,56.775549075759024,53.00338504161575,15.35,13.87,2.0,1.0,68.0,0.0,0.0,1.9326067715883255,19.60222984664142
564.0,5.0,56.88336136079824,52.747383078690106,19.26,11.02,3.0,1.0,85.0,0.0,0.0,1.9326067715883255,19.60222984664142
564.0,6.0,56.692573373226026,52.545490935144834,15.77,8.75,0.0,1.0,102.0,0.0,0.0,1.9326067715883255,19.60222984664142
564.0,7.0,56.56782341082957,52.79368025947053,18.85,6.95,1.0,1.0,119.0,0.0,0.0,1.9326067715883255,19.60222984664142
564.0,8.0,56.732396913108246,52.569903459567385,-8.86,5.52,2.0,1.0,114.0,0.0,1.0,1.9326067715883255,19.60222984664142
565.0,1.0,-71.3178089416631,-80.94976365907627,-10.72,46.39,0.0,0.0,-5.0,0.0,1.0,2.2929444313049316,19.50781299173832
566.0,1.0,6.345218574775449,78.1178272576749,-162.97,27.03,2.0,2.0,-5.0,0.0,1.0,1.6939656734466553,19.668030351400375
567.0,1.0,23.33520770875792,84.89007009900008,8.17,16.27,3.0,0.0,2.0,0.0,0.0,1.8128751814365387,20.026950404047966
567.0,2.0,23.59900376863565,84.80305209729845,23.81,12.92,0.0,1.0,19.0,0.0,0.0,1.8128751814365387,20.026950404047966
567.0,3.0,23.77494407525371,85.01800674910739,23.51,10.26,1.0,1.0,36.0,0.0,0.0,1.8128751814365387,20.026950404047966
567.0,4.0,23.501682302455716,85.06789159003586,4.86,8.15,2.0,1.0,38.0,0.0,0.0,1.8128751814365387,20.026950404047966
567.0,5.0,23.25577841109737,84.93869495679031,3.5,6.47,3.0,1.0,40.0,0.0,0.0,1.8128751814365387,20.026950404047966
567.0,6.0,22.99365249300281,85.03062154103145,20.37,5.14,0.0,1.0,57.0,0.0,0.0,1.8128751814365387,20.026950404047966
567.0,7.0,22.96532953659319,84.75429147757946,14.89,4.08,1.0,1.0,74.0,0.0,0.0,1.8128751814365387,20.026950404047966
567.0,8.0,23.093578639884146,85.00069087151586,-22.01,3.24,2.0,1.0,69.0,0.0,1.0,1.8128751814365387,20.026950404047966
568.0,1.0,-92.65393524131396,-121.1134920421322,-20.12,5.41,2.0,3.0,-5.0,0.0,1.0,1.6820722818374634,20.11877253651619
569.0,1.0,71.17085940145962,-60.458041265188115,11.75,16.42,3.0,0.0,2.0,0.0,0.0,1.3952160120010375,20.558887338638307
569.0,2.0,70.92538197947584,-60.588046377100525,23.31,13.04,0.0,1.0,19.0,0.0,0.0,1.3952160120010375,20.558887338638307
569.0,3.0,71.11047183385578,-60.38091781887454,19.81,10.36,1.0,1.0,36.0,0.0,0.0,1.3952160120010375,20.558887338638307
569.0,4.0,71.31816778208686,-60.5653707584433,4.54,8.23,2.0,1.0,38.0,0.0,0.0,1.3952160120010375,20.558887338638307
569.0,5.0,71.5698191135973,-60.68298071200242,-4.59,6.54,3.0,1.0,33.0,0.0,1.0,1.3952160120010375,20.558887338638307
570.0,1.0,-51.692703591792586,116.73203314846535,0.61,39.83,2.0,0.0,2.0,0.0,0.0,2.3085777759552,20.337990880012512
570.0,2.0,-51.61046849152678,116.46670715631336,4.26,31.64,3.0,1.0,4.0,0.0,0.0,2.3085777759552,20.337990880012512
570.0,3.0,-51.46403066147199,116.70275049080092,-11.42,25.13,0.0,1.0,-1.0,0.0,1.0,2.3085777759552,20.337990880012512
571.0,1.0,-16.09886008298906,76.05405638606575,15.28,10.56,1.0,0.0,17.0,0.0,0.0,1.7370871603488922,20.146207405626775
571.0,2.0,-16.345571320188427,76.18170457158642,11.51,8.39,2.0,1.0,19.0,0.0,0.0,1.7370871603488922,20.146207405626775
571.0,3.0,-16.61811807138059,76.1280504734973,23.35,6.66,3.0,1.0,36.0,0.0,0.0,1.7370871603488922,20.146207405626775
571.0,4.0,-16.8263787849259,75.94423543325097,15.03,5.29,0.0,1.0,53.0,0.0,0.0,1.7370871603488922,20.146207405626775
571.0,5.0,-16.7598419674157,75.67454422882862,12.38,4.2,1.0,1.0,70.0,0.0,0.0,1.7370871603488922,20.146207405626775
571.0,6.0,-16.48282522557941,75.69509218662417,14.19,3.34,2.0,1.0,87.0,0.0,0.0,1.7370871603488922,20.146207405626775
571.0,7.0,-16.656433981245616,75.91193428074611,22.36,2.65,3.0,1.0,104.0,0.0,0.0,1.7370871603488922,20.146207405626775
571.0,8.0,-16.46484716140504,75.71080003629595,16.63,2.1,0.0,1.0,121.0,0.0,0.0,1.7370871603488922,20.146207405626775
571.0,9.0,-16.71151191160498,75.83853802921881,7.12,1.67,1.0,1.0,123.0,0.0,0.0,1.7370871603488922,20.146207405626775
571.0,10.0,-16.58987048155133,76.0882655934196,-29.21,1.33,2.0,1.0,118.0,0.0,1.0,1.7370871603488922,20.146207405626775
572.0,1.0,114.362226874235,2.1632750889231103,-1.94,20.96,2.0,1.0,2.0,0.0,0.0,1.8491046667098998,19.995433083176614
572.0,2.0,114.22654007532111,2.405658228657827,11.04,16.65,3.0,1.0,4.0,0.0,0.0,1.8491046667098998,19.995433083176614
572.0,3.0,114.49414635158745,2.480138929044079,15.76,13.23,0.0,1.0,21.0,0.0,0.0,1.8491046667098998,19.995433083176614
572.0,4.0,114.44892171124175,2.2060673585870854,12.88,10.51,1.0,1.0,38.0,0.0,0.0,1.8491046667098998,19.995433083176614
572.0,5.0,114.24523335911631,2.3949364906218955,-9.14,8.35,2.0,1.0,33.0,0.0,1.0,1.8491046667098998,19.995433083176614
573.0,1.0,9.010939869975855,-134.5937432832217,17.88,14.52,0.0,2.0,0.0,0.0,0.0,1.763659507036209,20.050928555428982
573.0,2.0,9.009309436870042,-134.87151627599647,-2.39,11.53,1.0,1.0,2.0,0.0,0.0,1.763659507036209,20.050928555428982
573.0,3.0,8.82900037084697,-135.08281969418238,-2.33,9.16,2.0,1.0,4.0,0.0,0.0,1.763659507036209,20.050928555428982
573.0,4.0,9.10221072633336,-135.03265401386045,-3.87,7.28,3.0,1.0,-1.0,0.0,1.0,1.763659507036209,20.050928555428982
574.0,1.0,89.2343997067379,58.206906490789464,16.51,50.19,0.0,0.0,-5.0,0.0,1.0,2.4696500301361084,19.93595151603222
575.0,1.0,60.70703331783387,-114.6192417544803,7.95,19.36,3.0,1.0,2.0,0.0,0.0,2.290044069290161,19.8458209335804
575.0,2.0,60.44337218347563,-114.70666772348315,17.4,15.38,0.0,1.0,19.0,0.0,0.0,2.290044069290161,19.8458209335804
575.0,3.0,60.57981104801853,-114.46470712737418,1.03,12.22,1.0,1.0,21.0,0.0,0.0,2.290044069290161,19.8458209335804
575.0,4.0,60.524429356624175,-114.73690808638327,1.58,9.71,2.0,1.0,23.0,0.0,0.0,2.290044069290161,19.8458209335804
575.0,5.0,60.31630666163353,-114.92087938212528,0.94,7.71,3.0,1.0,25.0,0.0,0.0,2.290044069290161,19.8458209335804
575.0,6.0,60.064201979479996,-115.03751438143263,-161.62,6.12,0.0,1.0,20.0,0.0,1.0,2.290044069290161,19.8458209335804
576.0,1.0,94.94033331414168,-144.20621555932954,8.49,8.12,0.0,0.0,2.0,0.0,0.0,2.1626232862472534,19.654355477541685
576.0,2.0,95.1986269199981,-144.10401523153726,4.06,6.45,1.0,1.0,4.0,0.0,0.0,2.1626232862472534,19.654355477541685
576.0,3.0,95.23593535899717,-143.82875431130591,-1.85,5.12,2.0,1.0,6.0,0.0,0.0,2.1626232862472534,19.654355477541685
576.0,4.0,94.96320205503974,-143.88145192737747,-9.87,4.07,3.0,1.0,1.0,0.0,1.0,2.1626232862472534,19.654355477541685
577.0,1.0,-26.396211433697015,79.06146705873493,28.56,17.35,1.0,1.0,17.0,0.0,0.0,1.5256741046905518,19.697377540171146
577.0,2.0,-26.524971354778287,78.81533421543622,-5.01,13.78,2.0,1.0,12.0,0.0,1.0,1.5256741046905518,19.697377540171146
578.0,1.0,41.52770778581361,-38.92681250801629,27.42,27.09,2.0,0.0,17.0,0.0,0.0,1.6555646922853258,19.868530659212006
578.0,2.0,41.79850506455643,-38.86493094652465,16.55,21.52,3.0,1.0,34.0,0.0,0.0,1.6555646922853258,19.868530659212006
578.0,3.0,41.55084712396715,-38.99073252954426,29.6,17.09,0.0,1.0,51.0,0.0,0.0,1.6555646922853258,19.868530659212006
578.0,4.0,41.825877198617846,-38.951758796533476,19.83,13.58,1.0,1.0,68.0,0.0,0.0,1.6555646922853258,19.868530659212006
578.0,5.0,41.57304499669596,-38.83670936585912,4.82,10.79,2.0,1.0,70.0,0.0,0.0,1.6555646922853258,19.868530659212006
578.0,6.0,41.46617410528778,-39.093105751162774,28.84,8.57,3.0,1.0,87.0,0.0,0.0,1.6555646922853258,19.868530659212006
578.0,7.0,41.296605072283675,-38.87309021336325,17.05,6.81,0.0,1.0,104.0,0.0,0.0,1.6555646922853258,19.868530659212006
578.0,8.0,41.57426127903866,-38.864872873307355,11.19,5.41,1.0,1.0,106.0,0.0,0.0,1.6555646922853258,19.868530659212006
578.0,9.0,41.52030584294642,-38.5923856171957,-151.68,4.3,2.0,1.0,101.0,0.0,1.0,1.6555646922853258,19.868530659212006
579.0,1.0,20.983494454145212,-36.835191159815864,-141.46,35.55,0.0,2.0,-5.0,0.0,1.0,1.6938762664794922,20.313593685626984
580.0,1.0,-126.7148294606537,112.10648006386106,6.5,27.29,3.0,3.0,0.0,0.0,0.0,1.4474622905254364,20.65549135953188
580.0,2.0,-126.96421293085906,112.22882538913133,4.38,21.68,0.0,1.0,2.0,0.0,0.0,1.4474622905254364,20.65549135953188
580.0,3.0,-126.8090214622984,112.4592079013,10.72,17.22,1.0,1.0,4.0,0.0,0.0,1.4474622905254364,20.65549135953188
580.0,4.0,-126.84190411179831,112.183383273703,-10.81,13.68,2.0,1.0,-1.0,0.0,1.0,1.4474622905254364,20.65549135953188
581.0,1.0,-33.305157468175985,-74.70724702055304,12.8,42.96,2.0,2.0,-5.0,0.0,1.0,1.5812809467315674,20.982416927814484
582.0,1.0,-106.60330052608418,-14.556619223346889,7.66,30.49,1.0,2.0,0.0,0.0,0.0,1.931428536772728,21.121958451966446
582.0,2.0,-106.55014158454037,-14.829262984986691,18.91,24.22,2.0,1.0,17.0,0.0,0.0,1.931428536772728,21.121958451966446
582.0,3.0,-106.77940091339019,-14.9861089411427,17.78,19.24,3.0,1.0,34.0,0.0,0.0,1.931428536772728,21.121958451966446
582.0,4.0,-107.05440400587074,-15.02527260993527,10.28,15.28,0.0,1.0,36.0,0.0,0.0,1.931428536772728,21.121958451966446
582.0,5.0,-107.30983133194104,-15.134439339865832,15.95,12.14,1.0,1.0,53.0,0.0,0.0,1.931428536772728,21.121958451966446
582.0,6.0,-107.58407308361248,-15.090258399774688,15.54,9.64,2.0,1.0,70.0,0.0,0.0,1.931428536772728,21.121958451966446
582.0,7.0,-107.37241687860258,-14.910363584096283,13.13,7.66,3.0,1.0,87.0,0.0,0.0,1.931428536772728,21.121958451966446
582.0,8.0,-107.59358754409992,-15.0784231882569,20.1,6.08,0.0,1.0,104.0,0.0,0.0,1.931428536772728,21.121958451966446
582.0,9.0,-107.86342956258957,-15.144345710088118,14.69,5.42,0.0,3.0,104.0,0.0,0.0,1.931428536772728,21.121958451966446
582.0,10.0,-108.14033452450875,-15.122342621857145,15.89,4.83,0.0,3.0,104.0,0.0,0.0,1.931428536772728,21.121958451966446
582.0,11.0,-108.08959194138777,-14.849238824583342,8.5,4.3,0.0,3.0,104.0,0.0,0.0,1.931428536772728,21.121958451966446
582.0,12.0,-107.86381082795646,-14.687426023344143,-143.81,3.83,0.0,3.0,99.0,0.0,1.0,1.931428536772728,21.121958451966446
583.0,1.0,96.0394674010339,148.38560793660238,10.14,14.58,1.0,1.0,2.0,0.0,0.0,1.9263099034627278,20.95119983951251
583.0,2.0,95.97809259191857,148.6565205177669,11.46,12.99,1.0,3.0,2.0,0.0,0.0,1.9263099034627278,20.95119983951251
583.0,3.0,95.70938144123502,148.58613009707284,-5.6,11.58,1.0,3.0,-3.0,0.0,1.0,1.9263099034627278,20.95119983951251
584.0,1.0,-92.84660517664427,101.83749794971156,-1.88,3.82,1.0,3.0,0.0,0.0,0.0,2.068254232406616,20.702538341283798
584.0,2.0,-92.89125753924293,101.56333256104713,-1.44,3.4,1.0,3.0,0.0,0.0,0.0,2.068254232406616,20.702538341283798
584.0,3.0,-92.65394001855137,101.41896882529619,-11.48,3.03,1.0,3.0,-5.0,0.0,1.0,2.068254232406616,20.702538341283798
585.0,1.0,100.36740063097648,-82.41345770235364,-160.37,44.61,1.0,2.0,-5.0,0.0,1.0,1.63773775100708,20.91711115837097
586.0,1.0,148.30223646015878,-63.61316718763525,9.89,26.87,3.0,3.0,0.0,0.0,0.0,1.791630357503891,20.856665171682835
586.0,2.0,148.07940180750825,-63.44732023588371,8.06,23.95,3.0,3.0,0.0,0.0,0.0,1.791630357503891,20.856665171682835
586.0,3.0,148.01416884516453,-63.17731069077275,-1.51,21.35,3.0,3.0,0.0,0.0,0.0,1.791630357503891,20.856665171682835
586.0,4.0,147.86438391222885,-62.9433770085194,-8.39,19.03,3.0,3.0,-5.0,0.0,1.0,1.791630357503891,20.856665171682835
587.0,1.0,-34.62914708316898,-20.9615216567553,16.23,15.62,2.0,2.0,0.0,0.0,0.0,1.5599430799484253,20.97599084675312
587.0,2.0,-34.9068546568056,-20.967766444343575,-8.65,13.92,2.0,3.0,-5.0,0.0,1.0,1.5599430799484253,20.97599084675312
588.0,1.0,19.69772825710814,-67.37988857819502,22.49,23.75,1.0,2.0,0.0,0.0,0.0,1.7910209099451702,20.960531935095787
588.0,2.0,19.63571185083107,-67.65065500739118,21.41,18.87,2.0,1.0,17.0,0.0,0.0,1.7910209099451702,20.960531935095787
588.0,3.0,19.830046912598867,-67.84913517666475,15.67,14.99,3.0,1.0,34.0,0.0,0.0,1.7910209099451702,20.960531935095787
588.0,4.0,19.829348066107528,-67.57135827798392,18.36,11.91,0.0,1.0,51.0,0.0,0.0,1.7910209099451702,20.960531935095787
588.0,5.0,19.657186954934883,-67.78935150179365,24.7,9.46,1.0,1.0,68.0,0.0,0.0,1.7910209099451702,20.960531935095787
588.0,6.0,19.84070448101652,-67.5808285739223,-149.27,7.51,2.0,1.0,63.0,0.0,1.0,1.7910209099451702,20.960531935095787
589.0,1.0,49.18024981786541,-53.23795546528302,-32.71,9.5,2.0,2.0,-5.0,0.0,1.0,1.8444757461547852,20.765415459871292
590.0,1.0,-47.41872810498301,65.98941020510144,18.23,20.07,1.0,2.0,0.0,0.0,0.0,1.7849962541035242,20.533053308725357
590.0,2.0,-47.144937508024555,66.03630586422138,5.43,15.94,2.0,1.0,2.0,0.0,0.0,1.7849962541035242,20.533053308725357
590.0,3.0,-47.23765865487865,66.29815177836407,25.92,12.66,3.0,1.0,19.0,0.0,0.0,1.7849962541035242,20.533053308725357
590.0,4.0,-47.50298978152539,66.2159332460278,24.52,10.06,0.0,1.0,36.0,0.0,0.0,1.7849962541035242,20.533053308725357
590.0,5.0,-47.76505507719861,66.30803251112188,17.87,7.99,1.0,1.0,53.0,0.0,0.0,1.7849962541035242,20.533053308725357
590.0,6.0,-47.711483414250495,66.03546954453226,9.66,6.35,2.0,1.0,55.0,0.0,0.0,1.7849962541035242,20.533053308725357
590.0,7.0,-47.60242706312419,66.290944017046,-148.0,5.04,3.0,1.0,50.0,0.0,1.0,1.7849962541035242,20.533053308725357
591.0,1.0,96.42619734839138,-123.30015658906342,-19.67,7.35,2.0,0.0,-5.0,0.0,1.0,2.7453527450561523,20.020166665315628
592.0,1.0,146.5048438108692,-12.069152184150225,-157.53,12.36,0.0,2.0,-5.0,0.0,1.0,2.041208267211914,20.023022547364235
593.0,1.0,-133.4374086680072,15.508492410465614,19.59,22.09,1.0,0.0,17.0,0.0,0.0,1.389979322751363,20.08618011077245
593.0,2.0,-133.18920026264652,15.633204404016645,8.21,17.55,2.0,1.0,19.0,0.0,0.0,1.389979322751363,20.08618011077245
593.0,3.0,-133.3248023558179,15.390773865192218,-155.93,13.94,3.0,1.0,14.0,0.0,1.0,1.389979322751363,20.08618011077245
594.0,1.0,15.768734415835501,21.510171525790913,31.6,23.01,1.0,0.0,17.0,0.0,0.0,1.9549964666366577,19.77688933412234
594.0,2.0,15.95900240811225,21.712553800069408,32.81,18.28,2.0,1.0,34.0,0.0,0.0,1.9549964666366577,19.77688933412234
594.0,3.0,15.90176735327567,21.984371095922732,38.37,14.52,3.0,1.0,29.0,0.0,1.0,1.9549964666366577,19.77688933412234
595.0,1.0,-6.74437974788951,-79.5148408344723,25.09,19.46,1.0,0.0,17.0,0.0,0.0,2.083658831460135,19.32457439707858
595.0,2.0,-6.508759908427545,-79.36772256545353,25.92,15.46,2.0,1.0,34.0,0.0,0.0,2.083658831460135,19.32457439707858
595.0,3.0,-6.445979614165815,-79.63831289876123,15.5,12.28,3.0,1.0,51.0,0.0,0.0,2.083658831460135,19.32457439707858
595.0,4.0,-6.184244804383068,-79.54527858694483,32.65,9.75,0.0,1.0,68.0,0.0,0.0,2.083658831460135,19.32457439707858
595.0,5.0,-6.436086092099307,-79.66248123038169,11.22,7.74,1.0,1.0,70.0,0.0,0.0,2.083658831460135,19.32457439707858
595.0,6.0,-6.590662610616179,-79.89327679738929,8.43,6.15,2.0,1.0,72.0,0.0,0.0,2.083658831460135,19.32457439707858
595.0,7.0,-6.653695306492257,-79.62274514845011,8.78,4.89,3.0,1.0,74.0,0.0,0.0,2.083658831460135,19.32457439707858
595.0,8.0,-6.43985811862898,-79.445448360792,14.92,3.88,0.0,1.0,91.0,0.0,0.0,2.083658831460135,19.32457439707858
595.0,9.0,-6.429245355382545,-79.16787339238988,16.06,3.08,1.0,1.0,108.0,0.0,0.0,2.083658831460135,19.32457439707858
595.0,10.0,-6.452841696374825,-79.44464713846948,-0.35,2.45,2.0,1.0,110.0,0.0,0.0,2.083658831460135,19.32457439707858
595.0,11.0,-6.56110642289162,-79.7004580897976,5.44,1.95,3.0,1.0,112.0,0.0,0.0,2.083658831460135,19.32457439707858
